filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20190308_205834.jpg,450,600,switch,224,99,290,145
IMG_20190308_205834.jpg,450,600,switch,82,497,155,545
IMG_20190308_205834.jpg,450,600,switch,216,497,311,543
IMG_20190308_214939.jpg,450,600,text,186,58,313,108
IMG_20190308_214939.jpg,450,600,text,178,144,305,194
IMG_20190308_214939.jpg,450,600,text,56,233,183,283
IMG_20190308_214939.jpg,450,600,text,30,408,133,459
IMG_20190308_214939.jpg,450,600,switch,64,56,121,101
IMG_20190308_214939.jpg,450,600,switch,56,149,113,194
IMG_20190308_214939.jpg,450,600,text_input,51,301,343,384
IMG_20190308_214939.jpg,450,600,text_input,44,476,287,535
IMG_20190308_212347.jpg,450,600,text,83,103,209,158
IMG_20190308_212347.jpg,450,600,text,79,227,209,289
IMG_20190308_212347.jpg,450,600,text,208,341,349,395
IMG_20190308_212347.jpg,450,600,text,209,468,358,539
IMG_20190308_212347.jpg,450,600,switch,270,106,339,156
IMG_20190308_212347.jpg,450,600,switch,273,235,337,279
IMG_20190308_212347.jpg,450,600,switch,80,346,150,396
IMG_20190308_212347.jpg,450,600,switch,77,477,134,521
IMG_20190308_212637.jpg,450,600,text_input,69,81,203,169
IMG_20190308_212637.jpg,450,600,text_input,232,204,392,296
IMG_20190308_212637.jpg,450,600,button,223,77,385,170
IMG_20190308_212637.jpg,450,600,button,69,206,215,298
IMG_20190308_212637.jpg,450,600,text,70,332,185,401
IMG_20190308_212637.jpg,450,600,text,76,490,179,548
IMG_20190308_212637.jpg,450,600,image,217,334,374,444
IMG_20190308_212637.jpg,450,600,image,203,466,352,566
IMG_20190308_213501.jpg,450,600,text,71,90,181,150
IMG_20190308_213501.jpg,450,600,text,65,210,165,261
IMG_20190308_213501.jpg,450,600,text,68,419,172,473
IMG_20190308_213501.jpg,450,600,text_input,199,81,371,169
IMG_20190308_213501.jpg,450,600,text_input,188,208,374,282
IMG_20190308_213501.jpg,450,600,button,60,301,185,376
IMG_20190308_213501.jpg,450,600,switch,257,322,345,371
IMG_20190308_213501.jpg,450,600,switch,259,429,344,486
IMG_20190308_214509.jpg,450,600,text,61,72,179,130
IMG_20190308_214509.jpg,450,600,text,59,171,177,229
IMG_20190308_214509.jpg,450,600,text,54,281,172,339
IMG_20190308_214509.jpg,450,600,text,53,388,171,446
IMG_20190308_214509.jpg,450,600,text_input,204,66,378,146
IMG_20190308_214509.jpg,450,600,text_input,193,168,367,248
IMG_20190308_214509.jpg,450,600,button,195,281,357,352
IMG_20190308_214509.jpg,450,600,button,192,388,358,459
IMG_20190308_214509.jpg,450,600,switch,63,506,140,557
IMG_20190308_214509.jpg,450,600,switch,253,501,330,552
IMG_20190308_214247.jpg,450,600,button,70,59,191,137
IMG_20190308_214247.jpg,450,600,button,205,61,310,135
IMG_20190308_214247.jpg,450,600,button,76,154,394,251
IMG_20190308_214247.jpg,450,600,text,67,272,170,321
IMG_20190308_214247.jpg,450,600,text_input,70,332,365,407
IMG_20190308_214247.jpg,450,600,text,58,422,159,475
IMG_20190308_214247.jpg,450,600,text_input,67,483,340,559
IMG_20190308_214535.jpg,450,600,text_input,50,69,394,166
IMG_20190308_214535.jpg,450,600,text_input,52,191,383,278
IMG_20190308_214535.jpg,450,600,text,176,322,354,373
IMG_20190308_214535.jpg,450,600,text,165,395,343,446
IMG_20190308_214535.jpg,450,600,text,156,482,334,533
IMG_20190308_214535.jpg,450,600,switch,68,321,132,369
IMG_20190308_214535.jpg,450,600,switch,54,396,118,444
IMG_20190308_214535.jpg,450,600,switch,53,490,117,538
IMG_20190308_212622.jpg,450,600,button,67,448,361,531
IMG_20190308_212622.jpg,450,600,text_input,60,336,383,426
IMG_20190308_212622.jpg,450,600,text_input,51,242,190,320
IMG_20190308_212622.jpg,450,600,text_input,228,237,375,316
IMG_20190308_212622.jpg,450,600,image,53,95,185,203
IMG_20190308_212622.jpg,450,600,image,223,92,387,201
IMG_20190308_211101.jpg,450,600,text_input,86,82,324,156
IMG_20190308_211101.jpg,450,600,text_input,63,493,368,571
IMG_20190308_211101.jpg,450,600,image,64,191,191,297
IMG_20190308_211101.jpg,450,600,image,239,193,350,295
IMG_20190308_211101.jpg,450,600,text,60,335,208,401
IMG_20190308_211101.jpg,450,600,text,254,332,380,391
IMG_20190308_211101.jpg,450,600,switch,76,430,147,477
IMG_20190308_211101.jpg,450,600,switch,264,418,331,462
IMG_20190308_210223.jpg,450,600,switch,111,134,196,184
IMG_20190308_210223.jpg,450,600,switch,117,227,180,266
IMG_20190308_210223.jpg,450,600,switch,253,132,313,177
IMG_20190308_210223.jpg,450,600,switch,249,226,323,268
IMG_20190308_210223.jpg,450,600,switch,99,424,158,468
IMG_20190308_210223.jpg,450,600,switch,95,502,155,540
IMG_20190308_210223.jpg,450,600,switch,247,418,304,460
IMG_20190308_210223.jpg,450,600,switch,242,504,303,545
IMG_20190308_210223.jpg,450,600,text,98,322,234,380
IMG_20190308_210223.jpg,450,600,text,253,319,371,374
IMG_20190308_215213.jpg,450,600,image,54,53,385,219
IMG_20190308_215213.jpg,450,600,text,60,242,166,282
IMG_20190308_215213.jpg,450,600,text_input,63,301,375,391
IMG_20190308_215213.jpg,450,600,text_input,59,412,371,502
IMG_20190308_213306.jpg,450,600,text,96,306,220,365
IMG_20190308_213306.jpg,450,600,text,86,440,214,512
IMG_20190308_213306.jpg,450,600,text_input,75,65,380,166
IMG_20190308_213306.jpg,450,600,button,67,176,370,276
IMG_20190308_213306.jpg,450,600,image,251,424,416,533
IMG_20190308_213306.jpg,450,600,switch,282,314,376,366
IMG_20190308_214333.jpg,450,600,switch,98,538,174,587
IMG_20190308_214333.jpg,450,600,switch,107,261,183,310
IMG_20190308_214333.jpg,450,600,button,97,56,305,150
IMG_20190308_214333.jpg,450,600,button,97,154,305,248
IMG_20190308_214333.jpg,450,600,button,224,251,390,320
IMG_20190308_214333.jpg,450,600,button,91,351,357,424
IMG_20190308_214333.jpg,450,600,text_input,87,444,349,521
IMG_20190308_214333.jpg,450,600,text,221,530,332,582
IMG_20190308_205558.jpg,450,600,text,176,110,337,160
IMG_20190308_205558.jpg,450,600,text,149,341,333,393
IMG_20190308_205558.jpg,450,600,button,61,188,368,304
IMG_20190308_205558.jpg,450,600,switch,60,111,135,160
IMG_20190308_205558.jpg,450,600,switch,52,342,121,387
IMG_20190308_205558.jpg,450,600,image,60,420,200,553
IMG_20190308_205558.jpg,450,600,image,213,426,375,560
IMG_20190308_214327.jpg,450,600,image,65,288,212,375
IMG_20190308_214327.jpg,450,600,image,249,290,396,377
IMG_20190308_214327.jpg,450,600,button,82,81,331,168
IMG_20190308_214327.jpg,450,600,text_input,81,184,316,268
IMG_20190308_214327.jpg,450,600,text_input,74,496,376,563
IMG_20190308_214327.jpg,450,600,text_input,71,403,372,478
IMG_20190308_210828.jpg,450,600,text,81,137,204,187
IMG_20190308_210828.jpg,450,600,text,86,264,210,310
IMG_20190308_210828.jpg,450,600,text,77,395,207,457
IMG_20190308_210828.jpg,450,600,image,242,115,374,220
IMG_20190308_210828.jpg,450,600,image,222,258,368,347
IMG_20190308_210828.jpg,450,600,image,223,387,360,491
IMG_20190308_211210.jpg,450,600,switch,76,79,134,126
IMG_20190308_211210.jpg,450,600,text,165,79,361,138
IMG_20190308_211210.jpg,450,600,text,219,190,356,243
IMG_20190308_211210.jpg,450,600,text,217,328,343,381
IMG_20190308_211210.jpg,450,600,text,214,473,325,524
IMG_20190308_211210.jpg,450,600,image,66,159,192,266
IMG_20190308_211210.jpg,450,600,image,62,299,196,409
IMG_20190308_211210.jpg,450,600,image,62,442,193,559
IMG_20190308_213836.jpg,450,600,switch,107,91,189,150
IMG_20190308_213836.jpg,450,600,switch,105,190,182,250
IMG_20190308_213836.jpg,450,600,switch,104,291,181,345
IMG_20190308_213836.jpg,450,600,switch,290,499,376,561
IMG_20190308_213836.jpg,450,600,button,89,383,225,463
IMG_20190308_213836.jpg,450,600,button,88,486,257,568
IMG_20190308_213836.jpg,450,600,text,238,103,358,153
IMG_20190308_213836.jpg,450,600,text,230,202,349,255
IMG_20190308_213836.jpg,450,600,text,227,305,350,355
IMG_20190308_213836.jpg,450,600,text,248,396,364,460
IMG_20190308_212533.jpg,450,600,text_input,49,188,355,281
IMG_20190308_212533.jpg,450,600,text_input,64,444,369,537
IMG_20190308_212533.jpg,450,600,button,45,312,359,402
IMG_20190308_212533.jpg,450,600,text,47,78,193,152
IMG_20190308_212533.jpg,450,600,switch,259,86,327,132
IMG_20190308_210456.jpg,450,600,text,72,81,168,137
IMG_20190308_210456.jpg,450,600,text,64,157,176,204
IMG_20190308_210456.jpg,450,600,text,67,242,167,289
IMG_20190308_210456.jpg,450,600,text,63,316,169,356
IMG_20190308_210456.jpg,450,600,text,62,395,170,446
IMG_20190308_210456.jpg,450,600,button,93,467,362,549
IMG_20190308_210456.jpg,450,600,switch,240,78,313,131
IMG_20190308_210456.jpg,450,600,switch,229,157,299,203
IMG_20190308_210456.jpg,450,600,switch,222,244,280,285
IMG_20190308_210456.jpg,450,600,switch,219,310,289,364
IMG_20190308_210456.jpg,450,600,switch,207,402,278,438
IMG_20190308_214630.jpg,450,600,button,205,92,368,164
IMG_20190308_214630.jpg,450,600,button,43,182,206,254
IMG_20190308_214630.jpg,450,600,button,201,309,363,386
IMG_20190308_214630.jpg,450,600,button,39,414,211,502
IMG_20190308_214630.jpg,450,600,text,59,94,170,145
IMG_20190308_214630.jpg,450,600,text,54,303,172,354
IMG_20190308_214630.jpg,450,600,text,231,200,356,250
IMG_20190308_214630.jpg,450,600,text,221,440,351,492
IMG_20190308_212335.jpg,450,600,switch,263,90,327,138
IMG_20190308_212335.jpg,450,600,switch,98,219,165,265
IMG_20190308_212335.jpg,450,600,switch,254,389,324,433
IMG_20190308_212335.jpg,450,600,image,81,61,186,169
IMG_20190308_212335.jpg,450,600,image,240,202,354,308
IMG_20190308_212335.jpg,450,600,image,85,352,196,453
IMG_20190308_212335.jpg,450,600,text_input,87,477,335,557
IMG_20190308_214552.jpg,450,600,button,69,79,198,159
IMG_20190308_214552.jpg,450,600,button,260,79,390,164
IMG_20190308_214552.jpg,450,600,image,56,188,207,305
IMG_20190308_214552.jpg,450,600,image,247,195,398,312
IMG_20190308_214552.jpg,450,600,text,48,338,153,388
IMG_20190308_214552.jpg,450,600,text,39,436,144,486
IMG_20190308_214552.jpg,450,600,text_input,201,337,388,410
IMG_20190308_214552.jpg,450,600,text_input,171,427,392,501
IMG_20190308_210052.jpg,450,600,text,96,90,219,143
IMG_20190308_210052.jpg,450,600,text,95,195,212,247
IMG_20190308_210052.jpg,450,600,text,89,284,210,336
IMG_20190308_210052.jpg,450,600,text,89,448,207,506
IMG_20190308_210052.jpg,450,600,switch,249,91,331,137
IMG_20190308_210052.jpg,450,600,switch,242,194,304,245
IMG_20190308_210052.jpg,450,600,text_input,87,349,336,430
IMG_20190308_210052.jpg,450,600,text_input,95,508,352,568
IMG_20190308_214546.jpg,450,600,text_input,184,225,378,298
IMG_20190308_214546.jpg,450,600,image,96,69,374,200
IMG_20190308_214546.jpg,450,600,text,59,232,179,283
IMG_20190308_214546.jpg,450,600,text,52,321,172,372
IMG_20190308_214546.jpg,450,600,button,176,322,356,393
IMG_20190308_214546.jpg,450,600,button,54,413,365,486
IMG_20190308_214546.jpg,450,600,switch,72,512,132,557
IMG_20190308_214546.jpg,450,600,switch,281,515,341,560
IMG_20190308_212452.jpg,450,600,text_input,183,76,407,158
IMG_20190308_212452.jpg,450,600,text_input,172,177,395,257
IMG_20190308_212452.jpg,450,600,button,87,463,382,544
IMG_20190308_212452.jpg,450,600,text,77,88,167,139
IMG_20190308_212452.jpg,450,600,text,75,188,158,240
IMG_20190308_212452.jpg,450,600,image,72,272,380,442
IMG_20190308_101455.jpg,450,600,switch,232,111,334,169
IMG_20190308_101455.jpg,450,600,switch,239,210,313,272
IMG_20190308_101455.jpg,450,600,switch,249,307,339,360
IMG_20190308_101455.jpg,450,600,switch,249,398,337,449
IMG_20190308_101455.jpg,450,600,text,83,114,200,172
IMG_20190308_101455.jpg,450,600,text,89,209,199,264
IMG_20190308_101455.jpg,450,600,text,91,301,201,357
IMG_20190308_101455.jpg,450,600,text,91,386,203,435
IMG_20190308_101455.jpg,450,600,button,87,475,354,555
IMG_20190308_205847.jpg,450,600,text_input,99,76,377,181
IMG_20190308_205847.jpg,450,600,button,82,490,368,576
IMG_20190308_205847.jpg,450,600,text,130,419,306,468
IMG_20190308_205847.jpg,450,600,text,145,233,294,279
IMG_20190308_205847.jpg,450,600,switch,103,314,177,359
IMG_20190308_205847.jpg,450,600,switch,249,318,330,359
IMG_20190308_214143.jpg,450,600,text,64,84,175,140
IMG_20190308_214143.jpg,450,600,text,62,191,175,246
IMG_20190308_214143.jpg,450,600,text,188,306,333,359
IMG_20190308_214143.jpg,450,600,text_input,192,75,363,159
IMG_20190308_214143.jpg,450,600,text_input,167,405,334,480
IMG_20190308_214143.jpg,450,600,button,181,195,361,275
IMG_20190308_214143.jpg,450,600,button,154,495,323,563
IMG_20190308_214143.jpg,450,600,switch,70,308,141,356
IMG_20190308_214143.jpg,450,600,switch,71,411,143,457
IMG_20190308_214143.jpg,450,600,switch,67,505,124,550
IMG_20190308_213604.jpg,450,600,text_input,79,176,357,268
IMG_20190308_213604.jpg,450,600,switch,73,94,160,157
IMG_20190308_213604.jpg,450,600,switch,79,314,155,365
IMG_20190308_213604.jpg,450,600,text,214,97,368,144
IMG_20190308_213604.jpg,450,600,text,196,311,331,361
IMG_20190308_213604.jpg,450,600,button,84,404,238,479
IMG_20190308_213604.jpg,450,600,button,251,477,408,558
IMG_20190308_210319.jpg,450,600,button,101,197,349,352
IMG_20190308_210319.jpg,450,600,image,109,367,295,537
IMG_20190308_210319.jpg,450,600,text,98,107,272,176
IMG_20190308_210127.jpg,450,600,text,99,91,206,150
IMG_20190308_210127.jpg,450,600,text,89,202,215,250
IMG_20190308_210127.jpg,450,600,text,92,308,243,364
IMG_20190308_210127.jpg,450,600,switch,272,95,351,150
IMG_20190308_210127.jpg,450,600,switch,262,199,348,255
IMG_20190308_210127.jpg,450,600,image,265,300,392,390
IMG_20190308_210127.jpg,450,600,button,100,426,380,507
IMG_20190308_211205.jpg,450,600,text,35,276,130,321
IMG_20190308_211205.jpg,450,600,text,234,436,360,495
IMG_20190308_211205.jpg,450,600,text_input,43,327,358,411
IMG_20190308_211205.jpg,450,600,text_input,49,428,207,506
IMG_20190308_211205.jpg,450,600,image,56,54,376,252
IMG_20190308_211205.jpg,450,600,button,63,514,376,581
IMG_20190308_211213.jpg,450,600,text,74,63,188,115
IMG_20190308_211213.jpg,450,600,image,74,170,183,218
IMG_20190308_211213.jpg,450,600,image,81,277,178,323
IMG_20190308_211213.jpg,450,600,image,78,368,179,424
IMG_20190308_211213.jpg,450,600,image,68,470,195,521
IMG_20190308_211213.jpg,450,600,switch,243,284,301,328
IMG_20190308_211213.jpg,450,600,switch,239,377,288,419
IMG_20190308_211213.jpg,450,600,switch,251,482,313,523
IMG_20190308_211213.jpg,450,600,text_input,196,53,366,133
IMG_20190308_211213.jpg,450,600,text_input,194,166,366,247
IMG_20190308_205514.jpg,450,600,switch,102,112,172,152
IMG_20190308_205514.jpg,450,600,switch,249,114,324,161
IMG_20190308_205514.jpg,450,600,switch,259,203,334,245
IMG_20190308_205514.jpg,450,600,text_input,87,208,209,257
IMG_20190308_205514.jpg,450,600,image,79,303,222,412
IMG_20190308_205514.jpg,450,600,image,245,300,370,407
IMG_20190308_205514.jpg,450,600,text_input,84,447,363,551
IMG_20190308_210657.jpg,450,600,text,24,126,157,181
IMG_20190308_210657.jpg,450,600,text,30,293,155,365
IMG_20190308_210657.jpg,450,600,text,30,462,161,532
IMG_20190308_210657.jpg,450,600,text_input,168,110,432,227
IMG_20190308_210657.jpg,450,600,text_input,163,290,422,397
IMG_20190308_210657.jpg,450,600,text_input,172,453,414,568
IMG_20190308_205702.jpg,450,600,switch,106,90,178,132
IMG_20190308_205702.jpg,450,600,switch,95,214,175,248
IMG_20190308_205702.jpg,450,600,text,203,97,334,141
IMG_20190308_205702.jpg,450,600,text,205,210,310,255
IMG_20190308_205702.jpg,450,600,text,236,359,352,418
IMG_20190308_205702.jpg,450,600,image,77,310,218,428
IMG_20190308_205702.jpg,450,600,text_input,79,463,360,587
IMG_20190308_205716.jpg,450,600,button,118,118,336,198
IMG_20190308_205716.jpg,450,600,button,122,222,346,307
IMG_20190308_205716.jpg,450,600,text_input,159,476,333,571
IMG_20190308_205716.jpg,450,600,text,94,420,214,464
IMG_20190308_205716.jpg,450,600,text,230,414,357,462
IMG_20190308_205716.jpg,450,600,switch,198,330,268,365
IMG_20190308_211005.jpg,450,600,switch,240,478,313,532
IMG_20190308_211005.jpg,450,600,switch,255,388,328,434
IMG_20190308_211005.jpg,450,600,switch,253,280,332,334
IMG_20190308_211005.jpg,450,600,switch,261,191,351,255
IMG_20190308_211005.jpg,450,600,switch,280,78,365,138
IMG_20190308_211005.jpg,450,600,text,61,74,253,137
IMG_20190308_211005.jpg,450,600,text,61,184,224,241
IMG_20190308_211005.jpg,450,600,text,59,284,207,330
IMG_20190308_211005.jpg,450,600,text,62,390,208,440
IMG_20190308_211005.jpg,450,600,text,67,480,214,537
IMG_20190308_210333.jpg,450,600,text,96,112,222,180
IMG_20190308_210333.jpg,450,600,text,252,116,358,180
IMG_20190308_210333.jpg,450,600,switch,106,222,174,254
IMG_20190308_210333.jpg,450,600,switch,227,217,299,264
IMG_20190308_210333.jpg,450,600,switch,92,419,158,457
IMG_20190308_210333.jpg,450,600,switch,227,429,295,471
IMG_20190308_210333.jpg,450,600,button,104,292,344,392
IMG_20190308_210333.jpg,450,600,button,99,488,343,580
IMG_20190308_214627.jpg,450,600,button,75,59,381,140
IMG_20190308_214627.jpg,450,600,button,74,167,380,248
IMG_20190308_214627.jpg,450,600,button,76,279,382,360
IMG_20190308_214627.jpg,450,600,button,70,383,381,470
IMG_20190308_214627.jpg,450,600,button,71,488,382,575
IMG_20190308_210327.jpg,450,600,button,91,238,364,341
IMG_20190308_210327.jpg,450,600,image,76,80,226,210
IMG_20190308_210327.jpg,450,600,image,245,80,374,215
IMG_20190308_210327.jpg,450,600,switch,98,386,160,428
IMG_20190308_210327.jpg,450,600,switch,272,495,341,536
IMG_20190308_210327.jpg,450,600,text,194,373,376,435
IMG_20190308_210327.jpg,450,600,text,93,484,240,547
IMG_20190308_211039.jpg,450,600,text_input,76,444,329,522
IMG_20190308_211039.jpg,450,600,text_input,77,41,351,146
IMG_20190308_211039.jpg,450,600,text,64,180,195,246
IMG_20190308_211039.jpg,450,600,text,64,289,203,352
IMG_20190308_211039.jpg,450,600,text,239,171,384,235
IMG_20190308_211039.jpg,450,600,switch,183,380,250,425
IMG_20190308_211039.jpg,450,600,switch,253,290,331,337
IMG_20190308_213955.jpg,450,600,button,94,91,374,174
IMG_20190308_213955.jpg,450,600,button,88,192,352,271
IMG_20190308_213955.jpg,450,600,button,90,411,336,503
IMG_20190308_213955.jpg,450,600,text_input,93,304,352,390
IMG_20190308_213955.jpg,450,600,text,90,516,198,566
IMG_20190308_213955.jpg,450,600,switch,252,513,323,561
IMG_20190308_214237.jpg,450,600,image,50,65,223,185
IMG_20190308_214237.jpg,450,600,button,46,223,203,301
IMG_20190308_214237.jpg,450,600,button,44,313,201,402
IMG_20190308_214237.jpg,450,600,button,43,432,192,517
IMG_20190308_214237.jpg,450,600,text,250,99,362,158
IMG_20190308_214237.jpg,450,600,switch,279,241,351,301
IMG_20190308_214237.jpg,450,600,switch,269,333,330,388
IMG_20190308_214237.jpg,450,600,switch,254,463,317,519
IMG_20190308_210939.jpg,450,600,text_input,168,72,346,155
IMG_20190308_210939.jpg,450,600,text_input,191,189,350,272
IMG_20190308_210939.jpg,450,600,text,64,86,160,145
IMG_20190308_210939.jpg,450,600,text,74,197,176,260
IMG_20190308_210939.jpg,450,600,text,71,307,191,361
IMG_20190308_210939.jpg,450,600,text,76,410,191,463
IMG_20190308_210939.jpg,450,600,text,72,505,180,558
IMG_20190308_210939.jpg,450,600,image,193,480,362,577
IMG_20190308_210939.jpg,450,600,switch,233,306,318,357
IMG_20190308_210939.jpg,450,600,switch,225,409,313,458
IMG_20190308_210905.jpg,450,600,text,48,68,167,120
IMG_20190308_210905.jpg,450,600,text,49,195,167,241
IMG_20190308_210905.jpg,450,600,text,53,309,187,380
IMG_20190308_210905.jpg,450,600,text_input,212,49,401,145
IMG_20190308_210905.jpg,450,600,text_input,203,184,373,263
IMG_20190308_210905.jpg,450,600,text_input,198,307,376,392
IMG_20190308_210905.jpg,450,600,button,65,408,349,490
IMG_20190308_210905.jpg,450,600,button,64,498,352,578
IMG_20190308_212445.jpg,450,600,text,56,84,176,140
IMG_20190308_212445.jpg,450,600,text,56,196,184,261
IMG_20190308_212445.jpg,450,600,text,53,324,176,368
IMG_20190308_212445.jpg,450,600,text_input,198,75,385,155
IMG_20190308_212445.jpg,450,600,text_input,85,400,354,467
IMG_20190308_212445.jpg,450,600,button,94,485,352,557
IMG_20190308_212445.jpg,450,600,switch,245,196,332,247
IMG_20190308_212445.jpg,450,600,switch,247,319,332,372
IMG_20190308_211158.jpg,450,600,text,58,72,184,120
IMG_20190308_211158.jpg,450,600,text,60,181,160,238
IMG_20190308_211158.jpg,450,600,text,57,303,165,356
IMG_20190308_211158.jpg,450,600,text,59,419,153,471
IMG_20190308_211158.jpg,450,600,text_input,192,52,407,152
IMG_20190308_211158.jpg,450,600,text_input,173,173,388,268
IMG_20190308_211158.jpg,450,600,text_input,180,288,395,380
IMG_20190308_211158.jpg,450,600,text_input,185,417,403,499
IMG_20190308_211158.jpg,450,600,button,72,506,363,590
IMG_20190308_210508.jpg,450,600,text_input,73,66,370,166
IMG_20190308_210508.jpg,450,600,image,84,196,365,356
IMG_20190308_210508.jpg,450,600,button,80,363,357,440
IMG_20190308_210508.jpg,450,600,button,80,483,173,551
IMG_20190308_210508.jpg,450,600,button,184,490,280,554
IMG_20190308_210508.jpg,450,600,button,293,484,383,550
IMG_20190308_214008.jpg,450,600,text,73,99,176,168
IMG_20190308_214008.jpg,450,600,text,75,219,179,280
IMG_20190308_214008.jpg,450,600,text_input,220,93,379,180
IMG_20190308_214008.jpg,450,600,text_input,83,310,372,390
IMG_20190308_214008.jpg,450,600,text_input,83,402,353,484
IMG_20190308_214008.jpg,450,600,button,201,212,376,287
IMG_20190308_214008.jpg,450,600,button,81,500,361,577
IMG_20190308_213405.jpg,450,600,button,56,74,261,175
IMG_20190308_213405.jpg,450,600,button,48,208,250,308
IMG_20190308_213405.jpg,450,600,text_input,44,328,250,426
IMG_20190308_213405.jpg,450,600,text_input,48,439,385,547
IMG_20190308_213405.jpg,450,600,text,294,97,404,168
IMG_20190308_212938.jpg,450,600,image,85,89,247,212
IMG_20190308_212938.jpg,450,600,image,213,258,383,377
IMG_20190308_212938.jpg,450,600,text,285,119,389,180
IMG_20190308_212938.jpg,450,600,text,80,267,205,334
IMG_20190308_212938.jpg,450,600,button,99,403,357,490
IMG_20190308_211216.jpg,450,600,text_input,70,49,367,146
IMG_20190308_211216.jpg,450,600,text_input,185,168,372,239
IMG_20190308_211216.jpg,450,600,text_input,59,257,361,343
IMG_20190308_211216.jpg,450,600,text_input,143,371,362,452
IMG_20190308_211216.jpg,450,600,text,55,184,178,235
IMG_20190308_211216.jpg,450,600,text,44,380,138,432
IMG_20190308_211216.jpg,450,600,text,45,492,146,543
IMG_20190308_211216.jpg,450,600,switch,192,492,274,539
IMG_20190308_205505.jpg,450,600,image,95,95,231,235
IMG_20190308_205505.jpg,450,600,image,102,277,241,403
IMG_20190308_205505.jpg,450,600,text,257,147,359,198
IMG_20190308_205505.jpg,450,600,text,93,522,207,564
IMG_20190308_205505.jpg,450,600,text,242,513,358,568
IMG_20190308_205505.jpg,450,600,switch,107,454,179,487
IMG_20190308_205505.jpg,450,600,switch,254,445,318,487
IMG_20190308_205505.jpg,450,600,switch,271,329,326,360
IMG_20190308_205920.jpg,450,600,image,72,103,206,218
IMG_20190308_205920.jpg,450,600,image,234,108,346,220
IMG_20190308_205920.jpg,450,600,text,93,268,223,321
IMG_20190308_205920.jpg,450,600,text,245,262,361,318
IMG_20190308_205920.jpg,450,600,text,120,510,276,576
IMG_20190308_205920.jpg,450,600,switch,187,353,264,396
IMG_20190308_205920.jpg,450,600,switch,187,445,244,480
IMG_20190308_214622.jpg,450,600,button,76,59,195,157
IMG_20190308_214622.jpg,450,600,button,247,63,366,161
IMG_20190308_214622.jpg,450,600,text_input,72,180,370,272
IMG_20190308_214622.jpg,450,600,text_input,77,281,348,366
IMG_20190308_214622.jpg,450,600,switch,68,394,137,439
IMG_20190308_214622.jpg,450,600,switch,67,474,136,519
IMG_20190308_214622.jpg,450,600,text,190,397,303,444
IMG_20190308_214622.jpg,450,600,text,191,482,304,529
IMG_20190308_210444.jpg,450,600,text,50,265,143,344
IMG_20190308_210444.jpg,450,600,text,30,391,142,451
IMG_20190308_210444.jpg,450,600,image,102,55,366,245
IMG_20190308_210444.jpg,450,600,text_input,159,273,368,347
IMG_20190308_210444.jpg,450,600,text_input,153,388,360,457
IMG_20190308_210444.jpg,450,600,button,77,473,347,556
IMG_20190308_213944.jpg,450,600,image,47,75,219,216
IMG_20190308_213944.jpg,450,600,image,41,255,203,387
IMG_20190308_213944.jpg,450,600,text,261,126,376,192
IMG_20190308_213944.jpg,450,600,button,252,226,383,287
IMG_20190308_213944.jpg,450,600,button,243,308,395,371
IMG_20190308_213944.jpg,450,600,button,41,417,207,501
IMG_20190308_213944.jpg,450,600,text_input,227,420,387,512
IMG_20190308_101446.jpg,450,600,image,103,106,345,272
IMG_20190308_101446.jpg,450,600,button,75,470,370,550
IMG_20190308_101446.jpg,450,600,text,90,298,184,346
IMG_20190308_101446.jpg,450,600,text,99,386,197,446
IMG_20190308_101446.jpg,450,600,text_input,209,281,368,368
IMG_20190308_101446.jpg,450,600,text_input,212,377,368,463
IMG_20190308_212858.jpg,450,600,text,68,90,193,153
IMG_20190308_212858.jpg,450,600,text,227,209,369,266
IMG_20190308_212858.jpg,450,600,switch,87,204,176,255
IMG_20190308_212858.jpg,450,600,image,237,76,383,185
IMG_20190308_212858.jpg,450,600,image,74,306,236,409
IMG_20190308_212858.jpg,450,600,button,278,320,392,395
IMG_20190308_212858.jpg,450,600,button,267,447,397,526
IMG_20190308_212858.jpg,450,600,button,80,444,236,522
IMG_20190308_212657.jpg,450,600,switch,103,317,174,363
IMG_20190308_212657.jpg,450,600,switch,98,79,166,124
IMG_20190308_212657.jpg,450,600,switch,101,196,165,242
IMG_20190308_212657.jpg,450,600,switch,265,80,323,126
IMG_20190308_212657.jpg,450,600,switch,264,201,327,238
IMG_20190308_212657.jpg,450,600,text,212,305,356,365
IMG_20190308_212657.jpg,450,600,text,85,429,221,494
IMG_20190308_212657.jpg,450,600,text,256,424,385,486
IMG_20190308_205459.jpg,450,600,text,104,103,241,162
IMG_20190308_205459.jpg,450,600,text,108,209,224,268
IMG_20190308_205459.jpg,450,600,switch,284,106,349,145
IMG_20190308_205459.jpg,450,600,switch,268,214,352,253
IMG_20190308_205459.jpg,450,600,text_input,114,305,348,413
IMG_20190308_205459.jpg,450,600,text_input,110,455,346,548
IMG_20190308_205317.jpg,450,600,button,48,94,180,169
IMG_20190308_205317.jpg,450,600,button,195,95,337,168
IMG_20190308_205317.jpg,450,600,text_input,45,194,341,284
IMG_20190308_205317.jpg,450,600,button,60,303,347,391
IMG_20190308_205317.jpg,450,600,image,64,414,196,530
IMG_20190308_205317.jpg,450,600,switch,249,462,322,500
IMG_20190308_205317.jpg,450,600,text,173,537,301,581
